Term	fdr	es	nes	gene %	lead_genes
positive regulation of translation (GO:0045727)	0.13544427400639614	0.3063341283835615	1.6478752091585605	18.32%	IL6;PRR16;RPS27L;THBS1;UQCC2;EIF6;VIM;COA3;POLR2G;EIF5A2;EIF5A;RBM3
glycosaminoglycan catabolic process (GO:0006027)	0.13524814564531432	0.3392369365700938	1.6476479286866335	12.11%	OMD;BGN;CD44;PRELP;FMOD;DCN;LUM;OGN;HEXA;CEMIP;SDC1
regulation of insulin secretion (GO:0050796)	0.15381916980663693	-0.46271478091007723	-1.645972863033887	25.46%	TRH;NNAT;ADCY5;BMP8A;CACNA2D2;CACNA1D;ISL1;NR1D1;ABCA12;KCNJ11;SYT7;BLK;KCNA5;MYRIP;BRSK2;GHRL;CACNA1C;GIPR;RAPGEF3;GCK;RFX6;SLC30A8
calcium ion import (GO:0070509)	0.1545258649062067	-0.5813657284266154	-1.6448287700863524	13.77%	ATP2A1;CACNA1G;CACNA1H;CACNA1D;CACNA1B;CACNB2;SLC8A1
cellular defense response (GO:0006968)	0.1385052405477606	0.6350626961642408	1.6426629943453184	4.21%	LY96;FOSL1;CX3CR1
sensory perception of sound (GO:0007605)	0.15766681119035572	-0.4711937881684346	-1.6422280736681312	26.95%	MYO7B;COL2A1;TSPEAR;COL11A2;PDZD7;CLIC5;LRP2;KCNQ1;CACNA1D;LRTOMT;ADGRV1;HPN;EYA1;CHRNB2;MYH14;KCNE1;PAX3;MARVELD2
endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)	0.13863283605724272	0.23371644617428894	1.6420122490597957	33.76%	CD59;DYNLL1;COPZ2;TRAPPC2L;CNIH1;CNIH3;ATL3;BET1;CNIH4;ARF4;SAR1B;RAB29;ERGIC3;IER3IP1;ERGIC2;TRAPPC2B;COPZ1;SEC13;TMED10;BCAP31;USE1;GOSR2;SAR1A;VAPA;SCFD1;RAB2A;GOSR1;SEC31A;KDELR2;LMAN1;SEC24D;ARFGAP3;TMED9;DCTN3;DCTN6;SEC22B;KDELR3;ZW10;COPB1;MCFD2;TBC1D20;TEX261;CD55;GOLGB1;TMED2;CAPZA1;TMED3;COPG1;ACTR10;VAPB;YIF1A
nucleotide catabolic process (GO:0009166)	0.1384736832916384	0.6509924337944282	1.6416064683537839	12.36%	NT5E;SAMHD1;PNP
cellular response to cytokine stimulus (GO:0071345)	0.1384802222497029	0.21887868172584588	1.641122909201969	14.04%	MT2A;CCL11;TIMP1;IL6;CRLF1;IL1B;PID1;OAS1;IL24;GBP1;IL11;CCL26;CSF2RB;OSMR;COL1A2;TLR4;CXCL8;SAA1;PTGIS;HMOX1;ANXA1;UBA52;MT1X;IL20RB;IFI16;F3;IFITM2;FLT3LG;GBP3;EBI3;RPS3;PYCARD;MMP2;VIM;IRAK3;ICAM1;UBB;CXCL1;SDC1;CD58;RPS27A;IL10RB;MUC1;TANK
prostaglandin metabolic process (GO:0006693)	0.13809492910941465	0.4499659215899078	1.6411051767592004	8.76%	AKR1C3;PTGS1;PTGIS;PLA2G4A
negative regulation of DNA recombination at telomere (GO:0048239)	0.1375634246382243	0.553375715580615	1.6406989743182119	14.01%	POLR2L;POLR2K;POLR2F;POLR2G
regulation of DNA recombination at telomere (GO:0072695)	0.1375634246382243	0.553375715580615	1.6406989743182119	14.01%	POLR2L;POLR2K;POLR2F;POLR2G
sarcoplasmic reticulum calcium ion transport (GO:0070296)	0.16043106672060858	-0.7295807278126858	-1.6395935884821906	4.72%	RYR2;TRDN;ATP2A1
negative regulation of epithelial to mesenchymal transition (GO:0010719)	0.160571486286724	-0.6031146160314493	-1.6388006707131058	25.73%	BMP5;TBX5;FUZ;SFRP2;HPN;EFNA1;FOXA1;ZNF750
regulation of smooth muscle cell migration (GO:0014910)	0.1387315546932644	0.4160719536761504	1.6386959466522244	3.67%	IGF1;S100A11;SERPINE1;IGFBP3
protein localization to nucleolus (GO:1902570)	0.13924331216183397	0.6481312670920694	1.6376391225539915	35.24%	RPF2;RAN;PINX1;WRN;NOL8
regulation of cellular amide metabolic process (GO:0034248)	0.13899836938843646	0.5284997720018239	1.6373770339159661	47.21%	TIGAR;TMED10;RBM3;METTL18;RPL10;METAP1;PGAM1;PCIF1
ion transport (GO:0006811)	0.16160760654861475	-0.4677402654825163	-1.6373084465280177	21.21%	SLC24A5;HCN4;SLC9A3;SLC26A1;PKD1L3;KCNN2;CHRNA3;SLC25A18;SLC8A1;ATP1A4;SLC12A5;CHRNA7;CTNS;CHRNB2;SLC12A7
regulation of sequestering of calcium ion (GO:0051282)	0.16115021601899632	-0.7819422164951093	-1.6368104127802179	13.92%	RYR2;TRDN;CASQ1;CASQ2
negative regulation of protein ubiquitination (GO:0031397)	0.13950026969783372	0.36338040575874625	1.636089652495473	28.24%	CAV1;RPS3;ISG15;BAG2;SIRT7;PARK7;PINX1;HDAC8;DNAJA1;DTX3L;VPS28;GNL3L;GTPBP4
positive regulation of cation transmembrane transport (GO:1904064)	0.165406193209792	-0.5237261106321697	-1.6335342492126714	29.03%	ACTN2;KCNH2;KCNJ5;KCNN2;KCNQ1;KCNJ4;GABBR1;PDZK1;KCNMB3;KCNMB1;KCNE1;ACE2;AKAP6;KCNJ12
anterograde trans-synaptic signaling (GO:0098916)	0.1667463067772373	-0.4251685786690789	-1.6319499155309827	33.05%	DOC2A;CHRNE;KCNIP2;SYN1;DLG4;GABRP;GRM3;BSN;HTR1B;CHRM2;ZACN;CACNA1B;CHRNA3;NRXN1;CHRFAM7A;CACNB2;DBH;GRIA4;HRH2;SLC12A5;CHRNA7;APBA2;NLGN4X;CORT;PRKAR1B;NLGN3;CHRNB2;SLC12A7;KCNMB1;CPLX1;PCDHB2;PCDHB5;SLC18A2;SLC6A2;SLC12A6;SYT10;KCNK3;DTNA;SLC1A3;CNP;SPG11;CAMK1;CACNB1;PRKAR2B;APBA1;GRIK1
negative regulation of anoikis (GO:2000811)	0.14232234033790478	0.6516057818072591	1.6314151998272337	11.58%	CAV1;SNAI2;PTRH2
regulation of calcium ion transport (GO:0051924)	0.16810747903772968	-0.5268637262827818	-1.6304620704241795	13.51%	HRC;GRIN3B;PLN;CASQ1;CAMK2A;CD4;CACNA1D;CACNB2
cellular response to drug (GO:0035690)	0.17166107723361054	-0.6223701000071046	-1.6276282483799367	15.73%	KCNH2;SLAMF8;KCNQ1;HTR1B;GPLD1;PPM1E
chemical synaptic transmission (GO:0007268)	0.17065161016672353	-0.41537305609720615	-1.6275427753850356	34.72%	DOC2A;CHRNE;KCNIP2;SYN1;DLG4;GABRP;GRM3;BSN;HTR1B;PPFIA3;CHRM2;ZACN;CACNA1B;RIC3;CHRNA3;GRID1;NRXN1;CHRFAM7A;ERC2;CACNB2;DBH;GRIA4;HRH2;SLC12A5;CHRNA7;APBA2;NLGN4X;CORT;PRKAR1B;NLGN3;CHRNB2;SLC12A7;KCNMB1;GRIK5;LIN7A;CPLX1;PCDHB2;PCDHB5;APOE;NSG1;CDH8;SLC18A2;SLC6A2;SLC12A6;SYT10;KCNK3;DTNA;SLC1A3;CNP;SPG11;CAMK1;GRIN2D;CACNB1;PRKAR2B;APBA1;GRIK1;BRSK1;CBLN2;NOVA1
regulation of stress-activated protein kinase signaling cascade (GO:0070302)	0.14509767034636464	0.637672963770086	1.626592969683441	27.21%	GREM1;FAS;GSTP1;RNF13
receptor signaling pathway via JAK-STAT (GO:0007259)	0.14517171095532627	0.3847629493183872	1.6259030849045886	25.08%	LEP;NMI;IL15;STAMBP;PKD2;IFNAR1;STAT1;STAT2;IFNAR2
phospholipid dephosphorylation (GO:0046839)	0.1735177648900908	-0.6668418497626258	-1.6252871182274957	10.90%	MTMR7;SGPP2;EPHX2;MTMR10
inorganic cation transmembrane transport (GO:0098662)	0.17320417935890228	-0.4139050214257897	-1.62484405789672	30.83%	SLC24A5;HCN4;KCNH2;SLC9A3;ATP2A1;ATP1A2;KCNH7;CACNA1G;KCNN2;CACNA1H;SCN5A;KCNQ1;KCNJ4;KCNC3;CACNA1D;SLC46A1;RHCE;RYR3;KCNA7;HCN2;SLC11A1;ATP2A3;SLC8A1;ATP1A4;RHD;TRPC3;SLC30A3;KCNJ11;KCNH8;HPN;KCNJ8;KCNA5;ABCC9;HCN1;KCNA4;SLC25A27;KCNH3;CACNA1C;KCNE1;SLC30A8;SLC9C1;SLC6A2;KCNK3;KCNJ12;SLC1A3;KCNQ5;HVCN1
positive regulation of cytosolic calcium ion concentration (GO:0007204)	0.17487411208954712	-0.45227860125554586	-1.6231645490394904	22.98%	GPR17;RYR2;JPH1;ADCY5;DLG4;JPH3;CXCR5;CCR10;JPH2;SLC8A1;CD24;TRPC3;DRD1;CXCR4;CXCR6;GHRL;CIB2;ADCY8;F2RL3;CACNA1C
striated muscle tissue development (GO:0014706)	0.17376541146495353	-0.5293242196269133	-1.6231370120062885	22.70%	CSRP3;POPDC2;BMP5;BMP7;PGM5;GATA5;TBX2;MYOZ2;POPDC3;MYH14;BVES
mitochondrial fission (GO:0000266)	0.14689773784091675	0.6528899537381977	1.6229355908366936	11.42%	MX1;MTFR2;FIS1
regulation of complement activation (GO:0030449)	0.14810572086831708	0.3961767860786047	1.6210063898847697	4.90%	CFH;IL1B;C1R;C1S;CD59
regulation of cytokine production (GO:0001817)	0.1482074405215545	0.2789358291385993	1.6203593516165953	11.52%	SRGN;LEP;IL6;GPNMB;HLA-B;SAA1;ANXA1;SNAI2;IFI16;IFIH1;IL15;PTGER4;ISG15;PLA2R1;BTN3A3
phospholipid translocation (GO:0045332)	0.14790045254268508	0.4492977080758306	1.6202019180015994	4.54%	ATP10A;PLSCR4;PLSCR3;MFSD2A;PLSCR1
cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)	0.14798395262375424	0.387816530366777	1.6195190611708923	40.34%	UBA52;IFIH1;ALPK1;UBB;RPS27A;UBE2N;CYLD;IRAK1;UBC;DDX58;RIPK2;TAB2;TAB3;TRAF6
sensory perception of mechanical stimulus (GO:0050954)	0.17977914101196737	-0.4685872127209983	-1.6189886107211793	26.95%	MYO7B;COL2A1;TSPEAR;COL11A2;PDZD7;CLIC5;LRP2;KCNQ1;CACNA1D;LRTOMT;ADGRV1;EYA1;CHRNB2;MYH14;KCNE1;PAX3;MARVELD2
platelet aggregation (GO:0070527)	0.14913928337792984	0.38049453307168607	1.6173447352547314	24.73%	HBB;MYL12A;CSRP1;PPIA;ACTG1;ACTB;FIBP;FN1;RAP2B;PDGFRA
protein kinase B signaling (GO:0043491)	0.1497445314787256	0.512694962814821	1.6160190160955799	6.88%	IGF1;IL1B;ADTRP
pharyngeal system development (GO:0060037)	0.18491039706357826	-0.5909508857629661	-1.615421226665999	12.33%	NKX2-5;BMP5;BMP7;ISL1;PTCH1
keratinocyte differentiation (GO:0030216)	0.150400687651386	0.46693572349045487	1.6146043587173373	4.08%	CSTA;AKR1C3;ANXA1
eye morphogenesis (GO:0048592)	0.1503682912289105	0.45594973157636803	1.6142320997385506	3.25%	MFAP5;EFEMP1;FBN1
ameboidal-type cell migration (GO:0001667)	0.18843439482684154	-0.4697772158683586	-1.6128519120570008	28.75%	SEMA4G;GPC3;SEMA6A;NRTN;FAT2;ERBB4;NANOS1;SEMA4D;SEMA6B;PDXDC1;SOX10;ITGB7;SEMA6C;SEMA3E;AMOT;SEMA3G;SEMA6D;RADIL
ventricular cardiac muscle cell development (GO:0055015)	0.18895427479473584	-0.7056825780085711	-1.6118021962954705	23.38%	NKX2-5;HEY2;PROX1;BMP10;NKX2-6
synapse organization (GO:0050808)	0.18842165782921905	-0.43324948657183154	-1.6114106393792877	25.87%	LRRC4B;SDK2;FLRT3;PPFIA3;ELFN1;SPOCK2;ADGRL3;CTNND2;SDK1;CDH1;NRXN1;PPFIA4;CHCHD10;PTPRD;CACNB2;PPFIA2;DOK7;CHRNA7;SLITRK6;DRD1;LRRC4;NLGN4X;GPM6A;SHANK3;NLGN3;SEMA3E;ACHE;PCDHB2;PCDHB5
regulation of mitochondrial gene expression (GO:0062125)	0.1527269236184389	0.6428137344272258	1.6102828166697847	35.77%	SHMT2;METTL4;NSUN3;TSFM;MTG2
extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)	0.15257484123753629	0.4460230218881941	1.6099434097748087	23.61%	NGF;BLOC1S2;GABARAP;DDX47;CRADD;BAX;TNFRSF1A;TRADD
intraciliary transport involved in cilium assembly (GO:0035735)	0.15221499598332122	0.3642671699233284	1.6098527531235414	35.36%	DYNLL1;IFT43;IFT22;HSPB11;IFT52;DYNLRB1;TTC26;IFT46;CLUAP1;KIF3A;DYNC2H1;IFT57;KIF3C;KIF3B
cellular response to caffeine (GO:0071313)	0.19133380947671969	-0.7545002462165487	-1.6086411511252454	13.92%	RYR2;RYR3;SLC8A1;CASQ2
response to caffeine (GO:0031000)	0.19133380947671969	-0.7545002462165487	-1.6086411511252454	13.92%	RYR2;RYR3;SLC8A1;CASQ2
regulation of type I interferon-mediated signaling pathway (GO:0060338)	0.15284966472332603	0.4014306593350728	1.608414419493808	10.48%	OAS3;OAS1;NLRC5;RNASEL;ISG15;SAMHD1
alpha-amino acid catabolic process (GO:1901606)	0.19112617043198973	-0.6202051114274322	-1.6079886124690443	14.54%	KMO;PRODH;ACMSD;CBS;HPD
negative regulation of autophagosome assembly (GO:1902902)	0.15372986731922533	0.5372805836197846	1.6067138337086304	26.54%	NUPR1;CHMP4A;SCFD1;FEZ1;SEC22B
regulation of NMDA receptor activity (GO:2000310)	0.19216966894093612	-0.573291320748667	-1.6066542888903625	20.63%	ACTN2;RELN;DLG4;CAMK2A;NEFL;GRIA4;CAMK2B
mitotic spindle organization (GO:0007052)	0.1538723027382077	0.2425772880318338	1.6060756103043112	75.94%	DYNLL1;NSL1;SEC13;BUB3;RAN;CENPI;CLIP1;RHOA;DSN1;AURKB;NUP37;CENPM;EML4;CEP126;SEH1L;CENPQ;DCTN6;NUDC;ZW10;NDEL1;NEK6;CDCA8;ZNF207;SPDL1;RAB11A;PIBF1;SBDS;ITGB3BP;RCC1;KIF3B;TUBG1;GOLGA2;FLNA;CLASP2;TNKS;CLASP1;NEK9;DYNC1LI1;ARHGEF10;PCNT;B9D2;DYNC1I1;GPSM2;CENPT;LSM14A;SUN2;KIFC2;TBCE;CENPN;CENPP;NDE1;CENPO;EFHC2
regulation of cardiac muscle cell membrane repolarization (GO:0099623)	0.1942221576839979	-0.578546049204341	-1.6048212542487623	29.28%	NPPA;KCNH2;GJA5;SCN5A;KCNQ1;CACNA1D;KCNA5;KCNE1;SNTA1
negative regulation of phosphate metabolic process (GO:0045936)	0.15554096671018267	0.42740152742092813	1.603539204827173	5.01%	CDKN2A;INHBA;CDA;CDKN2C;DYNLL1;CDKN2B
negative regulation of neurogenesis (GO:0050768)	0.15677147032890576	0.3998771538241314	1.6014911665302762	2.76%	CCL11;IL6;IL1B;THY1
regulation of oxidative phosphorylation (GO:0002082)	0.15731515486991893	0.5036304449077103	1.6001661957456768	6.45%	NUPR1;COX7A1;UQCC2;COX7A2
embryonic heart tube development (GO:0035050)	0.2032924215254924	-0.5937333043113306	-1.5992354679568503	29.42%	NKX2-5;RYR2;HAND1;TBX20;TBX2;NKX2-6;APELA;NDRG4
cellular response to fatty acid (GO:0071398)	0.1584291183815634	0.646679727575658	1.5980379605492976	0.94%	AKR1C3;PID1
negative regulation of hemostasis (GO:1900047)	0.16049381198919074	0.5143187747231597	1.5948385209945457	6.88%	SERPINE2;SERPINE1;TFPI;ADTRP
termination of RNA polymerase II transcription (GO:0006369)	0.1601913976691359	0.43215698205050196	1.5946198937581773	56.87%	SNRPF;SNRPE;SNRPB;LSM10;CLP1;SNRPG;MED18;SNRPD3;TTF2;MAZ;PABPN1;CPSF1;NCBP1
cytosolic calcium ion transport (GO:0060401)	0.21403591896781488	-0.5693592663645766	-1.5930703295485462	39.14%	RYR2;JPH1;JPH3;JPH2;ATP2A3;SLC8A1;CACNA1C;AFG3L2;SLC25A23;ATP2A2;ITPR3
regulation of neurotransmitter secretion (GO:0046928)	0.21375232402737804	-0.590581073492757	-1.5925621851116472	11.75%	BAIAP3;SYN1;CAMK2A;CHRNA3;SNCAIP
vesicle transport along actin filament (GO:0030050)	0.21307160336830483	-0.6367841348413528	-1.5922051066074132	17.96%	MYO7B;MYO1F;MYO5B;MYO5C;MYO1H
peptidyl-tyrosine phosphorylation (GO:0018108)	0.21415188763247572	-0.4775350760406678	-1.5909854896283686	23.55%	RELN;EPHA3;ERBB4;PTK6;FLT1;AATK;KDR;BLK;DDR1;PDGFB;EPHA1;EPHA4;PTPN6;PKDCC;SRMS;FGFR3
regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341)	0.16277436559668004	0.5299295554355459	1.590808109440187	3.57%	OAS3;OAS1;TLR4
regulation of sodium ion transport (GO:0002028)	0.2157353623513257	-0.5772225509426558	-1.5894875105085173	29.41%	NKX2-5;WNK2;SCN5A;SIK1;PRSS8;PKP2;NKAIN2;SNTA1;FGF12
negative regulation of biomineral tissue development (GO:0070168)	0.16398376630368006	0.47082510873534095	1.5885845545551252	2.10%	SRGN;GREM1;ECM1;ASPN
collagen fibril organization (GO:0030199)	0.16509446759637827	0.2474876641086117	1.5868049535163173	10.87%	GREM1;DPT;COL15A1;COL8A2;DDR2;COL1A1;COL4A4;COL1A2;LOX;P4HA2;P4HA3;COL6A3;LUM;CYP1B1;COL12A1;ADAMTS2;LAMB3
membrane repolarization during atrial cardiac muscle cell action potential (GO:0098914)	0.22030793289518505	-0.7501742988123297	-1.5859445235372023	18.14%	KCNJ5;KCNN2;KCNQ1;KCNA5
atrial cardiac muscle cell membrane repolarization (GO:0099624)	0.22030793289518505	-0.7501742988123297	-1.5859445235372023	18.14%	KCNJ5;KCNN2;KCNQ1;KCNA5
peptidyl-tyrosine modification (GO:0018212)	0.21900856101335975	-0.4948900685372922	-1.5859421745937161	23.55%	RELN;EPHA3;ERBB4;FLT1;KDR;BLK;PDGFB;EPHA1;EPHA4;PTPN6;PKDCC;SRMS;FGFR3
creatine metabolic process (GO:0006600)	0.21800590930702352	-0.7179932291221205	-1.5857854181184114	7.20%	CKM;GATM;CKMT2
regulation of receptor signaling pathway via STAT (GO:1904892)	0.16591151276782043	0.5238932583274124	1.585255028114969	2.49%	IL6;IL7R;TSLP
homologous chromosome pairing at meiosis (GO:0007129)	0.21866030286908497	-0.665291593178011	-1.5849038517873562	29.38%	STAG3;RNF212B;MEIOB;SYCE2;REC8;BAG6
establishment of protein localization to mitochondrion (GO:0072655)	0.16639700948213446	0.33579810114193326	1.584085864301071	27.34%	TSPO;TOMM7;TIMM17A;FIS1;TOMM5;TIMM10;DNAJC15;BCAP31;ROMO1;DNAJC19;RALA;GRPEL1;TIMM9;TIMM8B;TIMM23
positive regulation of macromolecule biosynthetic process (GO:0010557)	0.16637601607061203	0.2786141667743987	1.5836088788639802	5.16%	IGF1;IL6;IL1B;PRR16;RPS27L;NLRC5;TLR4;THBS1
cellular response to alkaloid (GO:0071312)	0.22015817672504878	-0.6445223099548638	-1.5835345860894448	13.92%	RYR2;HTR1B;RYR3;SLC8A1;CASQ2
nucleotide-excision repair, DNA incision (GO:0033683)	0.1673318769267122	0.32291140686813485	1.581848043528326	34.05%	GTF2H5;UBA52;RBX1;RFC1;UBB;RPS27A;PCNA;ERCC4;POLD4;UBC;RPA3;RPA2;GTF2H1;GTF2H3;POLD3;POLK
error-prone translesion synthesis (GO:0042276)	0.16868158650901952	0.40659399193310425	1.579673900494757	26.69%	UBA52;RFC1;UBB;RPS27A;PCNA;UBC;RPA3;RPA2
positive regulation of cell-matrix adhesion (GO:0001954)	0.16826276409980775	0.4043015017193089	1.5795908953563702	2.99%	CCL28;THY1;CDH13;S100A10
cardiac muscle cell contraction (GO:0086003)	0.22772702994912686	-0.6283448814687503	-1.5794623594686186	29.41%	CACNA1G;SCN5A;CACNA1D;CACNA1C;PKP2;KCNE1;FGF12
cGMP-mediated signaling (GO:0019934)	0.2272308332460191	-0.7408082649650561	-1.5790404184466418	25.99%	NPPB;NPPA;AQP1;PDE9A;APOE
regulation of multicellular organism growth (GO:0040014)	0.1684638902955429	0.5071590021732134	1.578772296849321	4.48%	IGF1;MFSD2A;GDF15
negative regulation of nervous system development (GO:0051961)	0.1687092082273347	0.4860627227700481	1.5780067119420036	0.62%	CCL11;IL6;IL1B
regulation of vesicle fusion (GO:0031338)	0.16839503384472218	0.6194827851804023	1.577846758376633	10.92%	ANXA1;ANXA2;SPHK1
positive regulation of cytokine production (GO:0001819)	0.16855490842579002	0.22782878105853058	1.5771616968564102	14.22%	LEP;IL6;CD14;IL1B;CD244;RUNX1;SERPINE1;TSLP;TLR4;SAA1;HMOX1;ANXA1;IFI16;DHX58;IFIH1;F3;IL15;POLR2L;CD200;CYP1B1;PTGER4;EBI3;RPS3;ISG15;PYCARD;POLR2K;PLA2R1;TICAM1;SPHK1;POLR2F;PNP;CD274;CD58;EIF2AK2;LAMTOR5;TMED10;MBP
regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0061178)	0.23042498527459349	-0.547450544770707	-1.576981349253489	25.03%	BAIAP3;ADCY5;GPLD1;NR1D1;ABCA12;BRSK2;ADCY8;RFX6
cardiac muscle cell membrane repolarization (GO:0099622)	0.22939570612986807	-0.65484931248336	-1.5768589540139122	7.59%	KCNH2;KCNJ5;KCNIP2;KCNQ1
negative regulation of catabolic process (GO:0009895)	0.1686354278661237	0.4223920846471138	1.576517153132206	10.78%	NUPR1;IL1B;FMN2;IRAK3;TIGAR
positive regulation of ATP metabolic process (GO:1903580)	0.16879387714647004	0.40288301673450083	1.575709760758103	7.26%	IGF1;NUPR1;PID1;TMSB4X;ZBTB20
calcium ion homeostasis (GO:0055074)	0.23232771310264264	-0.449142394157952	-1.5749521356118283	15.42%	CSRP3;RYR2;SLC24A5;TNNI3;TRDN;PTH1R;ATP2A1;ATP13A5;JPH2;S100A14;ATP2A3;SLC8A1;CHRNA7
cellular transition metal ion homeostasis (GO:0046916)	0.16946501864811234	0.2879522752763287	1.5743556988354925	9.56%	MT2A;FTL;ATOX1;CYBRD1;MT1E;HMOX1;MT1X;FTH1;SKP1;MT1A;NEDD8;ATP6V1G1;MT1F
cell junction organization (GO:0034330)	0.23330115406437318	-0.4555940046940031	-1.5738787411426478	28.57%	SDK2;PPFIA3;ELFN1;CTNND2;SDK1;TJP3;PPFIA4;CXADR;PPFIA2;CHRNA7;NLGN4X;GRHL2;NLGN3;MARVELD3;TJP1;SEMA3E;MARVELD2;CLDN3
lipid droplet organization (GO:0034389)	0.23405228564141636	-0.6113506208812877	-1.5729188139962642	16.05%	FITM1;SMIM22;TSPO2;CDS1
regulation of dendrite development (GO:0050773)	0.23413652637941637	-0.4957710379311365	-1.572210094329783	30.35%	BMP5;BMP7;SARM1;SEMA4D;MARK1;CHRNA3;COBL;CHRNB2;PACSIN1;RAB17;DCC;BCL11A;KNDC1
positive regulation of telomerase RNA localization to Cajal body (GO:1904874)	0.17100126914339522	0.5714936939674821	1.5716676437658272	42.90%	NOP10;CCT5;DKC1;CCT3;CCT2;NAF1
atrial septum development (GO:0003283)	0.23444471383524185	-0.6187290969899666	-1.571399703243126	38.23%	NKX2-5;HEY2;GJA5;TBX20;ISL1;ZFPM1;GATA4;TGFB2;ANK2
cellular calcium ion homeostasis (GO:0006874)	0.2345454903680975	-0.42448810586070934	-1.5707098663255288	16.26%	CSRP3;RYR2;HRC;SLC24A5;TNNI3;PLN;TRDN;PTH1R;ATP2A1;ATP13A5;CALB1;ATP2A3;SLC8A1;TMEM178A;CHRNA7;TRPC3
negative regulation of intracellular protein transport (GO:0090317)	0.17172453306135405	0.47210642962710303	1.5702608601583623	24.55%	APOD;SP100;ITGB1BP1;PARK7;LMAN1;UFM1
cellular zinc ion homeostasis (GO:0006882)	0.17223919898868478	0.5318801829772413	1.5691533504264281	9.56%	MT2A;MT1E;MT1X;MT1A;MT1F
positive regulation of receptor internalization (GO:0002092)	0.17222636672568878	0.4957848955120011	1.5687025174007514	0.67%	SFRP4;GREM1
ventricular cardiac muscle cell membrane repolarization (GO:0099625)	0.2380673099339478	-0.7033336748789657	-1.5684156565164409	24.14%	KCNH2;KCNJ5;KCNQ1;KCNJ8;KCNE1
lung development (GO:0030324)	0.23689765453069092	-0.5037598370614803	-1.5683694872249734	29.77%	PROX1;STRA6;CCDC39;SOX11;FGF10;PDPN;DNAAF1;WNT11;ABCA3;LOXL3;FGF9;BAG6;CEBPA
positive regulation of blood circulation (GO:1903524)	0.23651262769039788	-0.7564357466890258	-1.567924161147066	5.07%	NKX2-5;HRC;ATP1A2
RNA splicing (GO:0008380)	0.17418121879269183	0.2571058520513841	1.5656183763791687	34.69%	SNRPD2;SNRPD1;MAGOHB;SNRPF;LSM6;PRPF18;ZCRB1;RBM8A;SNRPB;DDX47;MAGOH;SRSF7;MPHOSPH10;SNRPG;BCAS2;TXNL4A;TRA2B;FUS;SF3A3;SMU1;SLU7;DHX8;SNRPD3;SRRM1;SNRNP40;SYNCRIP;RRAGC;RSRC1;GEMIN2;SNRPA1;WBP4;SNRNP25;LSM1;SRPK1;PTBP1
regulation of neurotransmitter receptor activity (GO:0099601)	0.2421170006397813	-0.5233079711630225	-1.5647761138140308	21.94%	ACTN2;RELN;DLG4;CAMK2A;NEFL;GRIA4;SHISA7;CAMK2B;SHISA9
regulation of dendritic spine morphogenesis (GO:0061001)	0.24110865499466574	-0.521041384245135	-1.5646300703009794	20.63%	RELN;KIF1A;CUX2;ARHGAP44;PPFIA2;EPHA4;SHANK3;EFNA1;CAMK2B
fatty acid metabolic process (GO:0006631)	0.24106821401817188	-0.4401458986586208	-1.564073096742518	36.27%	SLC27A6;PPARGC1A;ACSM3;CYP2J2;ACSBG2;HSD17B8;FAAH;CES1;ALOX12;ACSL5;SLC27A3;ACACA;LIPG;ACOT6;GGT1;ACOT2;LPIN2;LPIN3;ACSBG1;ALOX5;ACOT8;ACOT11;CYP1A1;CPT2
innate immune response (GO:0045087)	0.1756260002767683	0.2456841027644225	1.5633751649829184	11.83%	OAS1;MX1;MFAP4;SP100;NLRC5;TRIM22;APOL1;ANG;WFDC3;RARRES2;TLR4;SAA1;TRIM38;CX3CR1;IFITM3;DHX58;IFIH1;IFITM2;PTX3;IFI6;ALPK1;ISG15;B2M;NLRP1;TRIM4
determination of left/right symmetry (GO:0007368)	0.24349160486732468	-0.590368663911158	-1.5623619023952908	18.73%	CCDC39;DNAH11;TDGF1;DNAAF1;CFC1
positive regulation of immune response (GO:0050778)	0.17670711251041368	0.45017017967983725	1.5615316861970683	9.93%	NMI;IFI35;PLSCR1;IL15;PYCARD
regulation of potassium ion transmembrane transport (GO:1901379)	0.24406669075830834	-0.48424257506065815	-1.5615036659724444	29.03%	KCNH2;KCNIP4;KCNJ5;KCNIP2;KCNN2;KCNQ1;KCNJ4;GABBR1;CACNA1D;KCNMB3;KCNMB1;KCNE1;DPP10;AKAP6;KCNJ12
blood vessel morphogenesis (GO:0048514)	0.24340947294215845	-0.4777631050943465	-1.5612436360344704	26.66%	NKX2-5;TNNI3;HEY2;PROX1;STRA6;GJA5;FLT1;TBX20;KDR;TGFBR3L;RASIP1;GDF2;APELA
response to calcium ion (GO:0051592)	0.24239090113553002	-0.42115792873012126	-1.5611224653873563	22.67%	RYR2;SYT2;TNNT2;SYT15;KCNIP2;CPNE5;SCN5A;TTN;GPLD1;RYR3;PLCG2;CASQ2;SYT13;ADGRV1;SYT9;TRPC3;CAPN3;KCNMB3;SYT7;RASGRP2;ADCY1;ADCY8;KCNMB1
heterochromatin assembly (GO:0031507)	0.1783134758208189	0.520516717325228	1.5588945549240234	48.00%	CDKN2A;ZNFX1;POLE3;FAM172A;BAHD1;BAZ2A;CENPV
